country,designation,points,price,province,taster_name,winery,Uniqueprovince
US,Coastlands Vineyard 1906 Block Pommard Clone,93,80,California,Virginie Boone,Cobb,
US,Old Vine,93,38,Oregon,Paul Gregutt,Ponzi,
US,Split Rail Vineyard,93,45,California,Matt Kettmann,Sante Arcangeli,
US,The Red Hat Old Vine Field Blend,93,37,California,Virginie Boone,Sheldon,
US,,93,28,California,Virginie Boone,Kokomo,
US,Merci Reserve,93,80,Oregon,Paul Gregutt,Le Cadeau,
US,Freedom Hill Vineyard Dijon 115 Clone,93,48,Oregon,Paul Gregutt,Patricia Green Cellars,
US,Freedom Hill Vineyard Pommard Clone,93,48,Oregon,Paul Gregutt,Patricia Green Cellars,
US,Fulcrum Anderson Valley,93,59,California,Jim Gordon,Fulcrum,
US,McDonald Mountain Vineyard,93,65,California,Virginie Boone,Gary Farrell,
US,Chehalem Mountain Vineyard Block B3 Old Vines,93,50,Oregon,Paul Gregutt,Aberrant Cellars,
US,La Rinconada Vineyard Estate Grown,93,70,California,Matt Kettmann,Sanford,
US,Oppenlander Vineyard,93,45,California,Jim Gordon,Waits-Mast,
US,White4,91,16,California,,Vina Robles,
US,Seventy Four - Forty One,91,65,California,,Jean Edwards,
US,Crazy Creek,91,21,California,,Katherine Goldschmidt,
US,Veraison,91,50,California,,Krupp Brothers,
US,,91,50,California,,Twomey,
US,Defiance Vineyard,91,30,Washington,Paul Gregutt,Nefarious,
US,The Spinner,91,30,Washington,Paul Gregutt,Nefarious,
US,,91,25,Washington,Paul Gregutt,North by Northwest,
US,Ponzo,91,28,California,,Ridge,
US,,91,20,Washington,Paul Gregutt,Amavi,
US,D2,91,40,Washington,Paul Gregutt,DeLille,
US,,91,25,Washington,Paul Gregutt,Elevation Cellars,
US,,91,30,California,,Falcone,
US,Sonoma Reserve,87,20,California,,Blackstone,
US,,87,19,California,,Dry Creek Vineyard,
US,,87,12,California,,Estancia,
US,,87,60,Washington,Paul Gregutt,Feather,
US,,87,38,California,,Freemark Abbey,
US,,87,18,California,,Handley,
US,,87,28,California,,Longboard,
US,Matchless Red,87,23,Washington,Paul Gregutt,Otis Kenyon,
US,Gold Coast Vineyard,87,60,California,,Paul Lato,
US,Estate Grown,87,35,California,,Sausal,
US,Unfiltered,89,19,California,,Robert Mondavi,
US,,89,18,California,,Wattle Creek,
US,,89,15,California,,Bernardus,
US,,89,17,California,,Foley,
US,,88,9,Oregon,Paul Gregutt,Henry Estate,
US,,88,7,Oregon,Paul Gregutt,Bridgeview,
US,SLD,88,23,California,,Robert Mondavi,
US,,88,16,California,,Frog's Leap,
US,,88,18,California,,Voss,
US,Starr Ridge Vineyard - Dijon Clones,92,50,California,,Gary Farrell,
US,Coalescence Red Wine,91,30,Washington,Paul Gregutt,Tulpen,
US,Ciel du Cheval Vineyard,91,50,Washington,Paul Gregutt,AlmaTerra,
US,Frediani Vineyard,91,35,California,,Selene,
US,,91,25,Washington,Paul Gregutt,Olsen Estates,
US,Blanc des Coteaux,91,21,Washington,Paul Gregutt,Olsen Estates,
US,Artist Series #7 Red Wine,91,28,Washington,Paul Gregutt,Soos Creek,
US,,91,20,California,,Souverain,
US,Les Collines,91,30,Washington,Paul Gregutt,Tertulia,
US,Karmen Isabella,91,38,California,,Dutton Estate,
US,,86,19,California,,Spencer Roloson,
US,,86,10,Washington,Paul Gregutt,Arbor Crest,
US,Nouveau,86,8,California,,Beringer,
US,Vanumanutagi Vineyards,86,30,California,Joe Czerwinski,Clos La Chance,
US,,86,10,Washington,Paul Gregutt,Columbia Winery,
US,,86,7,Washington,Paul Gregutt,Tucker,
US,Ferrington Vineyard,86,15,California,,Handley,
US,,86,20,Washington,Paul Gregutt,Gordon Brothers,
US,,86,7,Washington,Paul Gregutt,Covey Run,
US,Valley Oaks,86,9,California,,Fetzer,
US,Aquarius Ranch,86,24,California,,McIlroy,
US,Estates,86,12,California,,Raymond,
US,Mosaic,86,23,California,,Surh Luchtel,
US,,86,10,California,,Geyser Peak,
US,,86,18,California,,Hagafen,
US,Soft,86,6,Idaho,Paul Gregutt,Ste. Chapelle,
US,Poor Man's Flat Vineyards 100 Year Old  Vines,86,30,California,,Seven Lions Winery,
US,Rose,86,14,California,,Thornton,
US,Pinot Gris-Viognier,86,13,Washington,Paul Gregutt,Thurston Wolfe,
US,,86,20,California,,Preston,
US,Gold Stripe,86,14,California,,Ventana,
US,,86,17,California,,Yorkville Cellars,
US,The Brat,92,36,California,,Prospect 772,
US,Essensia,92,25,California,,Quady,
US,Alexis,92,75,California,,Swanson,
US,Hillside Select,92,215,California,,Shafer,
US,Moscato Secco,92,16,California,Virginie Boone,Uvaggio,
US,George's Vineyard,92,32,California,,JR Wine,
US,Quartette,92,25,California,,Koehler,
US,,94,42,California,Matt Kettmann,Kathryn Kennedy,
US,Anisya's Blend Susanna's Vineyard,94,85,California,Virginie Boone,Lynmar,
US,,94,45,California,Virginie Boone,Lynmar,
US,Grande Vineyard,94,50,California,Virginie Boone,Robert Biale,
US,Slide Hill Vineyard,94,45,California,Matt Kettmann,Storm,
US,Ribbon Ridge Estate,94,49,Oregon,Paul Gregutt,Trisaetum,
US,Grace Vineyard,94,185,Oregon,Paul Gregutt,Domaine Serene,
US,Roosevelt,94,85,Oregon,Paul Gregutt,Elk Cove,
US,Moose,94,49,California,Matt Kettmann,Calcareous,
US,Coeur Blanc,94,95,Oregon,Paul Gregutt,Domaine Serene,
US,La Hermana,94,40,California,Matt Kettmann,Liquid Farm,
US,Bliss Block,94,80,California,Virginie Boone,Lynmar,
US,Covenant,94,55,California,Virginie Boone,Lynmar,
US,La Vida Bella Vineyard,94,50,California,Matt Kettmann,Thomas Fogarty,
US,,94,150,California,Virginie Boone,Tierra Roja,
US,Aliette,94,55,Oregon,Paul Gregutt,WillaKenzie Estate,
US,Gap's Crown Vineyard,94,62,California,Virginie Boone,Fulcrum,
US,Animo Heritage,94,65,California,Virginie Boone,Michael Mondavi Family Estate,
US,Northern Blend,94,48,Washington,Sean P. Sullivan,RÃ´tie Cellars,
US,Mindego Ridge Vineyard,94,60,California,Matt Kettmann,Thomas Fogarty,
US,The Boy,94,50,Washington,Sean P. Sullivan,K Vintners,
US,Olsen Brothers Vineyard,94,55,Washington,Sean P. Sullivan,B. Leighton,
US,RÃ©serve du Soleil,94,85,Washington,Sean P. Sullivan,Betz Family,
US,,94,35,California,Jim Gordon,Boatique,
US,Seaview Ridge Estate Bottled,94,70,California,Virginie Boone,Flowers,
US,Reposado,93,25,California,Jim Gordon,BorjÃ³n,
US,Hudson Vineyards,93,60,California,Virginie Boone,Davies,
US,,89,19,California,Jim Gordon,Graziano,
US,Estate Bottled,88,12,California,Jim Gordon,Black's Station,
US,,88,12,Washington,Sean P. Sullivan,Charles & Charles,
US,Boom Boom!,88,12,Washington,Sean P. Sullivan,Charles Smith,
US,Grateful Red,85,17,Oregon,Paul Gregutt,Redhawk,
US,,85,30,California,,River Rock,
US,,85,13,California,Virginie Boone,Souverain,
US,Charval,85,20,Virginia,,Tarara,
US,,85,15,California,,Kenwood,
US,Lonehawk,85,43,California,,La Honda Winery,
US,Frosty Dog,85,20,Virginia,,Chateau Morrisette,
US,Bishop Creek,85,50,Oregon,Paul Gregutt,Erath,
US,Vintage Selection,85,13,California,,Pedroncelli,
US,,85,22,Oregon,Paul Gregutt,Siduri,
US,Inkblot,85,35,California,Virginie Boone,Michael David,
US,Reserve,85,35,Virginia,,Barboursville Vineyards,
US,Reserve,85,22,Virginia,,Barboursville Vineyards,
US,,85,13,California,,The White Knight,
US,Collier's Early,85,13,Oregon,Paul Gregutt,Abiqua Wind,
US,Flat Rock Ranch,86,90,California,Virginie Boone,Laird,
US,,86,32,Washington,Sean P. Sullivan,March,
US,,86,17,California,Jim Gordon,William Hill Estate,
US,Heartland,86,32,California,Virginie Boone,Wilson,
US,Barrel Aged Adirondack Overlook,86,18,New York,Anna Lee C. Iijima,Adirondack Winery,
US,Dry Middle Block One,86,18,New York,Anna Lee C. Iijima,Atwater,
US,Dry,86,16,New York,Anna Lee C. Iijima,Buttonwood Grove,
US,Awosting,86,15,New York,Anna Lee C. Iijima,Whitecliff Vineyard,
US,,86,8,Washington,Sean P. Sullivan,Hogue,
US,,86,8,Washington,Sean P. Sullivan,Hogue,
US,Break By The Lake,86,16,New York,Anna Lee C. Iijima,Adirondack Winery,
US,,86,32,California,Virginie Boone,Bowman Cellars,
US,Genesis,86,12,Washington,Sean P. Sullivan,Hogue,
US,Terroir,86,25,Washington,Sean P. Sullivan,Hogue,
US,,86,12,California,Jim Gordon,Ironstone,
US,,86,16,California,Jim Gordon,Ivory and Burt,
US,Heart of the Hill Vineyard,88,45,Washington,Paul Gregutt,Dowsett Family,
US,,90,35,California,,Domaine Carneros,
US,Heritage CuvÃ©e,89,35,Oregon,Paul Gregutt,Arbor Brook,
US,,89,47,California,,Blue Rock,
US,Buck Pasture,89,50,California,,Mauritson,
US,,89,35,California,,Mauritson,
US,Amber Ridge Vineyard,89,40,California,,Sonnet,
US,CÃ´tÃ© Vineyard,88,28,California,Jim Gordon,Page Mill Winery,
US,,88,20,California,Matt Kettmann,Piro Piro Piccolo,
US,,88,17,Washington,Sean P. Sullivan,Six Prong,
US,Deux Chevaux Vineyard,88,50,California,Virginie Boone,Tamber Bey,
US,,88,35,California,Virginie Boone,V. Sattui,
US,,88,16,California,Matt Kettmann,Zaca Mesa,
US,,88,35,California,Virginie Boone,Frank Family,
US,Estate Grown,88,21,Washington,Sean P. Sullivan,Gordon Estate,
US,Olsen Vineyard,88,25,Washington,Sean P. Sullivan,Gramercy,
US,Estate Grown,88,42,California,Virginie Boone,Grgich Hills,
US,Reserve Century Vines,88,45,California,Virginie Boone,Kunde,
US,,88,35,Washington,Sean P. Sullivan,Lauren Ashton Cellars,
US,,88,15,New York,Anna Lee C. Iijima,Lucas Vineyards,
US,,85,29,Oregon,Paul Gregutt,South Stage,
US,Barrel Reserve,85,23,Oregon,Paul Gregutt,Sweet Cheeks,
US,Reserve,85,27,California,Virginie Boone,Concannon,
US,Maiden,85,19,Oregon,Paul Gregutt,Eliana,
US,,85,26,California,Virginie Boone,Tierra y Mar,
US,,85,12,California,Jim Gordon,Black Ink,
US,,85,12,California,Matt Kettmann,Cupcake,
US,,91,35,California,Matt Kettmann,Cambiata,
US,Crawford-Beck Vineyard,91,21,Oregon,Paul Gregutt,Owen Roe,
US,,91,60,California,Virginie Boone,Pride Mountain,
US,,91,17,California,Jim Gordon,Van Ruiten,
US,,91,52,California,Virginie Boone,Williams Selyem,
US,Estate Grown,91,19,Oregon,Paul Gregutt,Wy'East Vineyards,
US,Anna Marie Vineyard,91,50,Oregon,Sean P. Sullivan,Watermill,
US,,91,50,California,Virginie Boone,Peju,
US,,91,36,Oregon,Paul Gregutt,Trisaetum,
US,AlegrÃ­a Vineyards Axiom,91,35,California,Virginie Boone,Acorn,
US,Dijon 76 Estate,91,30,Oregon,Paul Gregutt,Carabella,
US,L'Estate,92,20,California,,La Grande CÃ´te,
US,,92,26,California,,Matanzas Creek,
US,Cinsaut Stone Tree Vineyard,92,32,Washington,Sean P. Sullivan,Dusted Valley,
US,Estate,92,48,California,,Envy,
US,Stiling Vineyard,92,50,California,,Gary Farrell,
US,Burnside Road Vineyard Estate,92,42,California,,Balletto,
US,L'Or Blanc,92,65,California,,Clos SolÃ¨ne,
US,Marie's View Wallula Vineyard,92,80,Washington,Sean P. Sullivan,Den Hoed,
US,,92,42,Washington,Paul Gregutt,Dusted Valley,
US,,92,42,Washington,Paul Gregutt,Dusted Valley,
US,Monarch Mine Vineyard,92,20,California,Virginie Boone,Easton,
US,Don Miguel Vineyard,92,32,California,,Marimar Estate,
US,Nugent Vineyard,92,44,California,,Stemmler,
US,LPF,92,60,California,,The Farm Winery,
US,The Big Game,92,75,California,,The Farm Winery,
US,Elodian,92,45,California,,Tom Eddy,
US,,92,30,California,Virginie Boone,La Folia Winery,
US,,90,19,California,Jim Gordon,Graziano,
US,Hendry Vineyard,90,38,California,Virginie Boone,Hendry,
US,,90,18,New York,Anna Lee C. Iijima,Bellangelo,
US,Cold Creek Vineyard,90,16,Washington,Sean P. Sullivan,Chateau Ste. Michelle,
US,Ice Wine White Bluffs Vineyards,90,40,Washington,Sean P. Sullivan,Claar,
US,Grand Estates,90,12,Washington,Sean P. Sullivan,Columbia Crest,
US,Reserve Estate Grown,90,26,Washington,Sean P. Sullivan,Columbia Crest,
US,,90,49,California,Virginie Boone,Pech Merle,
US,Generations,90,125,California,Virginie Boone,Raymond,
US,Charlotte's Home Estate Vineyards,90,17,California,Virginie Boone,Rodney Strong,
US,Cote de Madonne Blanc,90,24,California,Matt Kettmann,Sarah's Vineyard,
US,High Elevation Collection,90,23,California,Jim Gordon,Shannon Ridge,
US,,90,22,California,Jim Gordon,Sobon Estate,
US,ImpÃ©ratrice,90,49,Washington,Sean P. Sullivan,William Grassie,
US,Louis Mel,90,15,California,Jim Gordon,Wente,
US,Estate Bottled Dry,90,16,California,Jim Gordon,Husch,
US,Katie Mae White Table Wine,83,14,Washington,Paul Gregutt,Kana,
US,,82,18,California,,Dominican Oaks,
US,,82,6,California,,Leaping Horse,
US,Rezerve,82,24,California,,Sobon Estate,
US,Estate,82,36,California,,Parsonage Village,
US,Reserve,82,20,California,,Castoro Cellars,
US,Estate,82,36,California,,Parsonage Village,
US,,81,35,California,,Moser Scharding,
US,Sagemoor Vineyards,89,20,Washington,Sean P. Sullivan,Januik,
US,,89,16,Washington,Sean P. Sullivan,Julia's Dazzle,
US,,89,26,California,Jim Gordon,La Folia Winery,
US,Stillwater Creek Vineyard,89,23,Washington,Sean P. Sullivan,Novelty Hill,
US,The Heritage Collection Old Vine,89,13,California,Jim Gordon,Peirano,
US,Mr. Owl's,89,34,Washington,Sean P. Sullivan,Reininger,
US,,89,45,California,Matt Kettmann,Sanguis,
US,,89,18,California,Matt Kettmann,True Myth,
US,,89,26,New York,Anna Lee C. Iijima,Ventosa,
US,,89,18,New York,Anna Lee C. Iijima,WÃ¶lffer,
US,,89,28,Washington,Sean P. Sullivan,Foundry Vineyards,
US,Trine,89,65,Washington,Sean P. Sullivan,Pepper Bridge,
US,Vintage Selection,84,90,California,Virginie Boone,Charles Krug,
US,,84,12,California,Matt Kettmann,Roku,
US,,84,30,California,Virginie Boone,Corkscrew,
US,,84,28,California,Matt Kettmann,Jewelry Box,
US,Manchester Ridge Vineyard,84,42,California,Jim Gordon,August Truth,
US,Crazy Creek,84,21,California,Virginie Boone,Katherine Goldschmidt,
US,Willamette,84,20,Oregon,Paul Gregutt,Domaine Loubejac,
US,River Junction,87,10,California,,McManis,
US,Harris Vineyard,87,50,California,,Nickel & Nickel,
US,Monte Bello Estate Vineyard,87,40,California,,Ridge,
US,Lampyridae Vineyard,87,36,California,,Schulz,
US,Reserve,87,45,California,,Spellbound,
US,Punchdown,87,25,California,,Spicerack,
US,,87,28,California,,Thomas George,
US,,87,25,California,,Bluenose,
US,Grand Reserve,91,30,California,,Kendall-Jackson,
US,Cento per Cento,91,39,California,,Viansa,
US,,91,28,California,,Hobo,
US,Red Winery Vineyard,91,60,California,,Hawkes,
US,Toreador Monte Rosso Vineyard,91,60,California,,Rancho Zabaco,
US,,90,16,California,,Easton,
US,,85,25,Oregon,Paul Gregutt,Grizzly Peak,
US,Reserve,85,30,Washington,Sean P. Sullivan,Hogue,
US,,85,8,Washington,Sean P. Sullivan,Hogue,
US,,85,20,Oregon,Paul Gregutt,Second Growth,
US,Jam's Blend,85,12,California,Jim Gordon,Tortoise Creek,
US,RosÃ© Wine,85,18,Washington,Sean P. Sullivan,Vital,
US,Melange Founder's White Blend,85,13,Washington,Sean P. Sullivan,Waterbrook,
US,Karren Vineyard,85,35,California,Virginie Boone,Wellington,
US,Berry Lane Vineyard,85,38,California,Virginie Boone,AuburnJames,
US,Grenache,85,17,Washington,Sean P. Sullivan,Browne Family Vineyards,
US,,85,10,California,Jim Gordon,Dark Horse,
US,,94,45,California,Virginie Boone,ChanamÃ©,
US,Lot 451,93,27,California,,Cameron Hughes,
US,Finch Hollow Estate Grown,93,115,California,,Jarvis,
US,Reserve,93,98,California,,Keenan,
US,Alpha,93,52,Washington,Paul Gregutt,Market Vineyards,
US,Eaglepoint Ranch,93,38,California,Virginie Boone,Stark,
US,Perli Vineyard,93,40,California,Virginie Boone,Drew,
US,Devil's Gulch Vineyard,93,58,California,Virginie Boone,Dutton-Goldfield,
US,Rosella's Vineyard,93,50,California,,Loring Wine Company,
US,,93,25,Washington,Paul Gregutt,Syncline,
US,Brut Reserve,87,60,California,Matt Kettmann,Equinox,
US,Prayer Rock Vineyards Gloria's,87,42,Oregon,Sean P. Sullivan,Reustle,
US,Prayer Rock Vineyards Winemaker's Reserve,87,39,Oregon,Sean P. Sullivan,Reustle,
US,,87,55,Oregon,Paul Gregutt,Swiftwater Cellars,
US,Ashland,87,29,Oregon,Sean P. Sullivan,Irvine Family Vineyards,
US,Block 9-114,87,44,Oregon,Paul Gregutt,Winter's Hill,
US,Estate Grown Cuvee Brut,87,36,California,Jim Gordon,Yorkville Cellars,
US,Elegant Reserve Estate,87,48,Oregon,Paul Gregutt,Treos,
US,Brut Reserve,87,39,California,Virginie Boone,Mumm Napa,
US,,87,45,California,Virginie Boone,Davis Family,
US,,82,22,California,,Mercy,
US,,82,18,California,,Tower 15,
US,,82,16,California,,Fire and Oak,
US,Lot 5,82,14,California,,Grayson,
US,Saralee's Vineyard,82,22,California,,Joseph Swan Vineyards,
US,Jack's Vineyard,82,35,California,,Rock Wall,
US,Briar,82,32,California,,Mazzocco,
US,,82,20,California,,Peacock Cellars,
US,,82,12,California,,Pennywise,
US,,82,18,California,,Flocchini,
US,White Rhone Blend,81,25,California,Virginie Boone,Highland Hills Winery,
US,Tenacious,81,11,California,,Purple Cowboy,
US,Tumbleweed Vineyard,81,19,California,,Wild Brush Cellars,
US,Rhondezvous,81,37,California,,Four Brix,
US,Gilsson Vineyard,81,27,California,,Tin Barn,
US,Los Chamizal Vineyard,80,28,California,,Tin Barn,
US,En Chamberlin Vineyard,99,75,Oregon,Paul Gregutt,Cayuse,
US,Hirsch Vineyard,99,75,California,,Williams Selyem,
US,Precious Mountain Vineyard,98,94,California,,Williams Selyem,
US,Armada Vineyard,97,85,Oregon,Paul Gregutt,Cayuse,
US,Allen Vineyard,97,50,California,,Williams Selyem,
US,The Widowmaker,97,80,Oregon,Paul Gregutt,Cayuse,
US,Late Harvest Wine,96,85,California,,Dolce,
US,Camaspelo,96,75,Oregon,Paul Gregutt,Cayuse,
US,Drake Estate Vineyard,96,65,California,,Williams Selyem,
US,Heintz Vineyard,96,50,California,,Williams Selyem,
US,Rosemary's Vineyard,96,70,California,,Talley,
US,Red Willow Vineyard,89,38,Washington,Sean P. Sullivan,Savage Grace,
US,Pearl,89,22,Washington,Sean P. Sullivan,Sparkman,
US,StevensTheCrest Reserve,89,45,Washington,Sean P. Sullivan,Stevens,
US,Rosso,89,18,California,Jim Gordon,Vino Noceto,
US,Straight de Barrel,89,119,California,Matt Kettmann,HammerSky,
US,Flume Crossing,89,14,California,Matt Kettmann,J. Lohr,
US,,89,35,California,Virginie Boone,Amici,
US,,89,18,California,Matt Kettmann,Ancient Peaks,
US,Montecillo Vineyard,89,55,California,Virginie Boone,Beekeeper Cellars,
US,Winemaker's Reserve,89,30,California,Matt Kettmann,Callaway,
US,Eunice,89,15,California,Matt Kettmann,Chronic Cellars,
US,Kaiser Vineyard at The Benches,89,37,Washington,Sean P. Sullivan,Dance,
US,Dutton Ranch Freestone Hill Vineyard,91,72,California,,Dutton-Goldfield,
US,Sherman Family Vineyards,91,24,California,Virginie Boone,Fields Family,
US,,91,17,California,,Firestone,
US,Shepherds Mark Destiny Ridge Vineyards Estate Grown White,91,20,Washington,Paul Gregutt,Alexandria Nicole,
US,,91,32,Washington,Paul Gregutt,William Church,
US,Estate Vineyards,91,12,Washington,Paul Gregutt,Jones of Washington,
US,,91,39,Washington,Paul Gregutt,Matthews Estate,
US,,91,25,California,,Mayacamas,
US,,91,15,Washington,Paul Gregutt,Mercer,
US,,91,80,California,,Clos du Val,
US,Fortuna Vineyard,94,55,California,,Turnbull,
US,Van Der Kamp Vineyard,93,40,California,,La Follette,
US,Looney Vineyard,93,85,Oregon,Paul Gregutt,Archery Summit,
US,Leopoldina,93,75,California,,Turnbull,
US,Cedarville,93,22,California,Virginie Boone,La Clarine Farm,
US,Frattey Shams Vineyard,93,49,California,,MacPhail,
US,Stanly Ranch Estate,93,65,California,,Merryvale,
US,Omaggio,93,60,California,,Seghesio,
US,Hyland,93,50,Oregon,Paul Gregutt,Erath,
US,Leland,93,50,Oregon,Paul Gregutt,Erath,
US,La Promessa,93,28,California,,Sbragia,
US,Intrinity,93,45,California,,Pessagno,
US,,93,28,California,,Girard,
US,Pagani Vineyard,93,45,California,,St. Francis,
US,Reserve Buoncristiani Vineyard,93,48,California,,Matrix,
US,Susan's Hill Vineyard,93,33,California,,Novy,
US,,88,30,Oregon,Paul Gregutt,Jaxon,
US,,88,19,California,Virginie Boone,Kirkland Signature,
US,,88,25,Washington,Sean P. Sullivan,Lauren Ashton Cellars,
US,Winemaker's,88,60,California,Virginie Boone,Luna,
US,,88,12,Washington,Sean P. Sullivan,14 Hands,
US,,88,24,California,Jim Gordon,Acquiesce,
US,Rose of,88,28,California,Matt Kettmann,Baileyana,
US,Pinot Grande,88,20,California,Jim Gordon,Boeger,
US,Late Harvest,88,36,California,Matt Kettmann,Boekenoogen,
US,Rose of,88,25,California,Matt Kettmann,Cambria,
